id_transacao,data_hora,sku,deposito,lote_id,tipo_movimentacao,motivo_movimentacao,quantidade,custo_unitario_mov,valor_total_mov,saldo_apos_movimento
94a371e4-6437-49db-809e-5279a6b566ae,2026-05-17 14:31:23.643018,SKU-000106,DEP-001,LOT-3A5F3836,Saída,Consumo,6,494.37,2966.22,320
a8367afc-9e27-40a8-9330-38f4dda25f7c,2026-05-17 14:31:23.643018,SKU-000107,DEP-001,LOT-6F292775,Saída,Consumo,4,798.17,3192.68,231
cccb6a25-39bb-419d-876e-374206011d2b,2026-05-17 14:31:23.643018,SKU-000108,DEP-001,LOT-ED70D4F8,Saída,Consumo,58,257.91,14958.78,27
d38f8266-8816-439d-80f6-1052272d1351,2026-05-17 14:31:23.643018,SKU-000109,DEP-001,LOT-BDEF3E67,Saída,Consumo,7,102.6,718.2,120
e3a5cbad-12a1-4178-9048-01c18cb38250,2026-05-17 14:31:23.643018,SKU-000110,DEP-001,LOT-F529EB65,Saída,Consumo,80,7.0,560.0,820
2a6ff5e8-a005-4e78-b229-5f2bd57016c2,2026-05-17 14:31:23.643018,SKU-000111,DEP-001,LOT-CC149CC6,Saída,Consumo,13,25.39,330.07,1201
35794624-67ce-4938-a811-ed41aa92df81,2026-05-17 14:31:23.643018,SKU-000112,DEP-001,LOT-9580FFCF,Saída,Consumo,2,20.55,41.1,62
66d9348e-71f7-4081-b345-41291fddc177,2026-05-17 14:31:23.643018,SKU-000113,DEP-001,LOT-41DDBCD3,Saída,Consumo,25,106.33,2658.25,886
a3b83e30-cdf5-4925-a030-d1229602e67e,2026-05-17 14:31:23.643018,SKU-000114,DEP-001,LOT-332F5997,Saída,Consumo,6,85.24,511.44,106
78c0ee46-a90e-4f63-9a0d-0b1a31e2b37c,2026-05-17 14:31:23.643018,SKU-000115,DEP-001,LOT-47940DCB,Saída,Consumo,73,79.37,5794.01,2626
00a3e43d-62e2-4167-bc48-d0edc26d1806,2026-05-17 14:31:23.643018,SKU-000116,DEP-001,LOT-BAAF82C6,Saída,Consumo,386,1.67,644.62,13451
568be4b9-3513-44aa-a444-e3838ddaea26,2026-05-17 14:31:23.643018,SKU-000117,DEP-001,LOT-B9C2E915,Saída,Consumo,1,110.46,110.46,32
5d85e1f5-ee30-498d-a01f-f79a5ea87282,2026-05-17 14:31:23.643018,SKU-000118,DEP-001,LOT-56B2F14B,Saída,Consumo,19,85.58,1626.02,770
53ff787f-e425-4743-890c-d88e40d49380,2026-05-17 14:31:23.643018,SKU-000119,DEP-001,LOT-81684299,Saída,Consumo,2,545.85,1091.7,52
af17539b-8dd0-4d88-8545-d5d71fb90553,2026-05-17 14:31:23.643018,SKU-000120,DEP-001,LOT-52F2FBDE,Saída,Consumo,102,21.38,2180.76,1684
dcfa6a3f-7dfc-47b7-ad27-d48c1331b315,2026-05-17 14:31:23.643018,SKU-000121,DEP-001,LOT-7C07C616,Saída,Consumo,4,153.24,612.96,97
dfa240c7-e1c3-4042-9a6b-e748dd1a2954,2026-05-17 14:31:23.643018,SKU-000122,DEP-001,LOT-DC57D3D9,Saída,Consumo,212,48.99,10385.88,9737
c5e2db91-5ba2-45fc-8fa1-b27622a20389,2026-05-17 14:31:23.643018,SKU-000123,DEP-001,LOT-20FD6AB0,Saída,Consumo,17,13.48,229.16,1258
3c347c3e-561b-4ef4-ae30-3ae8225d5b63,2026-05-17 14:31:23.643018,SKU-000124,DEP-001,LOT-B1EABE48,Saída,Consumo,14,169.72,2376.08,587
fdbb417f-df71-4f6d-86b7-c7af61fbf0b0,2026-05-17 14:31:23.643018,SKU-000126,DEP-001,LOT-06F8B3D1,Saída,Consumo,26,255.92,6653.92,542
59800909-58dd-439f-a8f2-a3e396b6b7b1,2026-05-17 14:31:23.643018,SKU-000127,DEP-001,LOT-FB2BF292,Saída,Consumo,22,208.51,4587.22,949
9b980f9c-a83a-4a4a-86d3-a63d25ef960d,2026-05-17 14:31:23.643018,SKU-000128,DEP-001,LOT-D666CD8E,Saída,Consumo,52,160.25,8333.0,262
ecf531b8-969b-4e8b-934a-71486a401eea,2026-05-17 14:31:23.643018,SKU-000129,DEP-001,LOT-244BB89F,Saída,Consumo,311,28.96,9006.56,3556
67a86af7-abc8-492b-8a4e-1a4ab01a9884,2026-05-17 14:31:23.643018,SKU-000130,DEP-001,LOT-0659C934,Saída,Consumo,17,280.4,4766.8,453
274d35c3-a2b1-4f2d-ae77-2657859b37ba,2026-05-17 14:31:23.643018,SKU-000131,DEP-001,LOT-C16718AF,Saída,Consumo,5,558.52,2792.6,67
0101eceb-6fea-4303-8c2d-d6ae7bd7cd65,2026-05-17 14:31:23.643018,SKU-000132,DEP-001,LOT-CB1AF7A5,Saída,Consumo,14,411.89,5766.46,276
fcd5ecf7-46c2-41df-97e4-22d893a49a17,2026-05-17 14:31:23.643018,SKU-000133,DEP-001,LOT-7FE844CC,Saída,Consumo,6,699.5,4197.0,252
fb1ed507-928b-438c-9c7c-6740426a4b7b,2026-05-17 14:31:23.643018,SKU-000134,DEP-001,LOT-DECF5DD7,Saída,Consumo,6,30.95,185.7,269
3f4ac227-11f3-4cd1-9064-a5c2cc3357a8,2026-05-17 14:31:23.643018,SKU-000135,DEP-001,LOT-0BACA742,Saída,Consumo,8,340.9,2727.2,163
95984cea-7b4d-4743-b950-dbecd94f6614,2026-05-17 14:31:23.643018,SKU-000136,DEP-001,LOT-B141B994,Saída,Consumo,16,82.64,1322.24,193
043cb896-ae77-46d1-bd5d-e5df86281a85,2026-05-17 14:31:23.643018,SKU-000137,DEP-001,LOT-6B7FA1E1,Saída,Consumo,356,43.42,15457.52,16939
007346db-674e-411f-abab-47b9ac1adb34,2026-05-17 14:31:23.643018,SKU-000138,DEP-001,LOT-17CBAFD7,Saída,Consumo,8,190.89,1527.12,204
40af84a9-3ae2-467d-b12f-9982532a6d37,2026-05-17 14:31:23.643018,SKU-000140,DEP-001,LOT-5808172C,Saída,Consumo,114,11.88,1354.32,1920
45a754da-7041-43e9-8ab4-4abb5a9c6584,2026-05-17 14:31:23.643018,SKU-000141,DEP-001,LOT-DC8BBB45,Saída,Consumo,20,101.09,2021.8,818
f91b3edd-1cc2-467c-ade6-b6a7be4f8507,2026-05-17 14:31:23.643018,SKU-000142,DEP-001,LOT-9C36FF53,Saída,Consumo,6,194.08,1164.48,145
77370669-f1ea-41bf-93b9-1bf9e24e9c8a,2026-05-17 14:31:23.643018,SKU-000143,DEP-001,LOT-03F918F8,Saída,Consumo,17,57.33,974.61,69
e3816a67-56f3-46a9-a31f-f1734fb6fea8,2026-05-17 14:31:23.643018,SKU-000144,DEP-001,LOT-DA5C9ECA,Saída,Consumo,20,39.18,783.6,70
b546f71c-c5d4-47b2-aa72-c49bc0ff83cf,2026-05-17 14:31:23.643018,SKU-000144,DEP-001,LOT-379759CA,Saída,Consumo,4,39.18,156.72,70
38da3a64-8b3d-4366-9f8a-05285613d407,2026-05-17 14:31:23.643018,SKU-000145,DEP-001,LOT-5023A4C4,Saída,Consumo,35,107.75,3771.25,1813
cad6d417-57c6-455b-b5fa-69d33a8aa1a3,2026-05-17 14:31:23.643018,SKU-000146,DEP-001,LOT-6CE59B04,Saída,Consumo,21,92.84,1949.64,267
03582060-d625-45ce-904f-5f2adbb32c64,2026-05-17 14:31:23.643018,SKU-000147,DEP-001,LOT-7CDF9EEB,Saída,Consumo,1,869.93,869.93,10
23deb4c8-690b-456a-b65e-3a0aedb7b784,2026-05-17 14:31:23.643018,SKU-000148,DEP-001,LOT-6418EFCE,Saída,Consumo,325,23.53,7647.25,9239
1c98930c-718c-4918-8d95-635add44bf5e,2026-05-17 14:31:23.643018,SKU-000150,DEP-001,LOT-85647964,Saída,Consumo,54,204.52,11044.08,4167
578d4ab9-cc11-48c8-b04d-adc3ba713392,2026-05-17 14:31:23.643018,SKU-000151,DEP-001,LOT-69F3EEB6,Saída,Consumo,21,431.68,9065.28,132
bda270d5-5b9c-4b02-8d52-61dee07e7748,2026-05-17 14:31:23.643018,SKU-000152,DEP-001,LOT-2FC529E3,Saída,Consumo,80,450.38,36030.4,2080
a5aca01f-7f16-42ad-b3ee-a5e247ba5696,2026-05-17 14:31:23.643018,SKU-000153,DEP-001,LOT-1F426FDC,Saída,Consumo,1,914.31,914.31,26
d562654f-0f19-48f0-9185-96859058d75f,2026-05-17 14:31:23.643018,SKU-000154,DEP-001,LOT-D6249174,Saída,Consumo,36,86.04,3097.44,990
85c406eb-bb46-477c-85b9-c138be42f299,2026-05-17 14:31:23.643018,SKU-000155,DEP-001,LOT-307C7A51,Saída,Consumo,398,21.6,8596.8,1813
1f0e39f6-5a8e-477d-aed5-8272ad51fd77,2026-05-17 14:31:23.643018,SKU-000157,DEP-001,LOT-8E922726,Saída,Consumo,13,358.53,4660.89,190
26aaff4a-1a71-46f2-842a-efd8b80aba98,2026-05-17 14:31:23.643018,SKU-000158,DEP-001,LOT-BE22991E,Saída,Consumo,9,89.6,806.4,273
2937c449-d0b3-470e-9b1f-1e36cdb1c6f8,2026-05-17 14:31:23.643018,SKU-000159,DEP-001,LOT-C82A1B04,Saída,Consumo,34,58.3,1982.2,575
14a59a55-e5ed-4a88-aa6a-ed853dff3baa,2026-05-17 14:31:23.643018,SKU-000160,DEP-001,LOT-3D16BC59,Saída,Consumo,47,254.49,11961.03,2049
430adfb7-d2ee-4cd1-a00d-cf7603f05f64,2026-05-17 14:31:23.643018,SKU-000160,DEP-001,LOT-40C2424F,Saída,Consumo,38,254.49,9670.62,2049
46dc217e-e004-4e2d-a88e-d0aedf1479db,2026-05-17 14:31:23.643018,SKU-000161,DEP-001,LOT-F533688B,Saída,Consumo,200,7.51,1502.0,2875
87c67126-7fcf-438e-a385-688fdb73104e,2026-05-17 14:31:23.643018,SKU-000162,DEP-001,LOT-8E4EAEAA,Saída,Consumo,7,84.25,589.75,108
f815522b-0616-4ede-84cc-bed2b57f1a39,2026-05-17 14:31:23.643018,SKU-000163,DEP-001,LOT-34A00AA2,Saída,Consumo,1,148.88,148.88,387
2d5f42c3-69d8-4d84-9ddd-6ac2f346ebef,2026-05-17 14:31:23.643018,SKU-000163,DEP-001,LOT-61200A7B,Saída,Consumo,7,148.88,1042.16,387
1860e83d-c32f-4cfa-95ea-317f3912b82c,2026-05-17 14:31:23.643018,SKU-000164,DEP-001,LOT-FE08BA47,Saída,Consumo,514,38.39,19732.46,20905
5f5df810-2c95-41cc-bf1d-fded5680267c,2026-05-17 14:31:23.643018,SKU-000165,DEP-001,LOT-71E09B20,Saída,Consumo,16,224.87,3597.92,73
c719d00c-2659-49f0-840a-82083d7bdf8a,2026-05-17 14:31:23.643018,SKU-000166,DEP-001,LOT-F7E4EC9B,Saída,Consumo,13,14.86,193.18,270
5155c8c0-bdcc-4232-87fe-eaa05a7a2c85,2026-05-17 14:31:23.643018,SKU-000167,DEP-001,LOT-FFAA1995,Saída,Consumo,17,210.18,3573.06,200
6b2daa98-f72d-494d-b57a-10098c6477ed,2026-05-17 14:31:23.643018,SKU-000168,DEP-001,LOT-86BEDFDA,Saída,Consumo,59,214.89,12678.51,2515
308ade32-cb97-425c-890c-e8cfef643400,2026-05-17 14:31:23.643018,SKU-000169,DEP-001,LOT-13ED5EFB,Saída,Consumo,1,2750.47,2750.47,37
f3c5ec1a-d608-4e80-8fa9-e5e7e550ab4a,2026-05-17 14:31:23.643018,SKU-000170,DEP-001,LOT-ED146ED3,Saída,Consumo,15,119.27,1789.05,676
36a8cd75-2627-4de7-bd29-a4757b8b9289,2026-05-17 14:31:23.643018,SKU-000171,DEP-001,LOT-24045BA2,Saída,Consumo,325,43.5,14137.5,3003
6d5b8ee4-5d5f-4fc1-bda1-af4cc56e9347,2026-05-17 14:31:23.643018,SKU-000172,DEP-001,LOT-178F8777,Saída,Consumo,14,34.81,487.34,981
e69823f7-18fd-41f7-a56b-387ba3cf0d58,2026-05-17 14:31:23.643018,SKU-000173,DEP-001,LOT-3AA0177A,Saída,Consumo,21,58.69,1232.49,623
a18c73eb-67f1-46e6-917c-db88748d6a0e,2026-05-17 14:31:23.643018,SKU-000174,DEP-001,LOT-D7BC616E,Saída,Consumo,120,438.32,52598.4,4005
8c256d32-dd39-48e7-a7f2-fb1424dd815e,2026-05-17 14:31:23.643018,SKU-000175,DEP-001,LOT-6AF0BF99,Saída,Consumo,303,41.2,12483.6,9398
150cf4cb-8de2-4578-b6a7-642764a30d6d,2026-05-17 14:31:23.643018,SKU-000176,DEP-001,LOT-37CF248B,Saída,Consumo,25,145.23,3630.75,730
9bfe4dc3-3b57-4f35-9dd8-eb68a69a5917,2026-05-17 14:31:23.643018,SKU-000177,DEP-001,LOT-C890A0F3,Saída,Consumo,51,90.98,4639.98,541
f53994e3-7cb6-4773-82ed-6577ce13657b,2026-05-17 14:31:23.643018,SKU-000178,DEP-001,LOT-78E47C64,Saída,Consumo,11,174.29,1917.19,755
5b3c1c85-fc93-4d23-a138-c1edb9ab879e,2026-05-17 14:31:23.643018,SKU-000179,DEP-001,LOT-3F60C2ED,Saída,Consumo,23,26.03,598.69,645
6bd77299-9643-4b2b-867a-935a7f1bf958,2026-05-17 14:31:23.643018,SKU-000180,DEP-001,LOT-DE4637A2,Saída,Consumo,24,372.69,8944.56,2676
29a0f369-9ec6-4ed2-99b5-1cba59cca2b7,2026-05-17 14:31:23.643018,SKU-000180,DEP-001,LOT-132CE72C,Saída,Consumo,21,372.69,7826.49,2676
b675a4af-33d2-42f9-a697-7593af063968,2026-05-17 14:31:23.643018,SKU-000181,DEP-001,LOT-E3971455,Saída,Consumo,76,321.55,24437.8,208
0b324359-9f2c-4dda-bdaf-5f8397a6ab31,2026-05-17 14:31:23.643018,SKU-000182,DEP-001,LOT-2ADF8D5E,Saída,Consumo,9,346.93,3122.37,16
d0848c63-2361-46a1-b544-ff09b07b50c5,2026-05-17 14:31:23.643018,SKU-000185,DEP-001,LOT-41414101,Saída,Consumo,1,101.2,101.2,39
951382e3-f3cd-40b3-937f-247f454d1fde,2026-05-17 14:31:23.643018,SKU-000186,DEP-001,LOT-9CC8411D,Saída,Consumo,33,149.15,4921.95,177
d3f5bae4-31ee-4394-b10b-b07d063388f9,2026-05-17 14:31:23.643018,SKU-000187,DEP-001,LOT-FA48CFFA,Saída,Consumo,41,138.06,5660.46,930
8f2b051b-deb1-464a-be29-9d18f6d8108a,2026-05-17 14:31:23.643018,SKU-000188,DEP-001,LOT-68F619C7,Saída,Consumo,1,623.32,623.32,12
22e28ac9-ad2d-4b7f-9c3e-ea058829dbfc,2026-05-17 14:31:23.643018,SKU-000189,DEP-001,LOT-45360300,Saída,Consumo,310,25.0,7750.0,10016
58f90fe7-97ac-4618-a35d-9dcdeb6c466e,2026-05-17 14:31:23.643018,SKU-000191,DEP-001,LOT-D8863240,Saída,Consumo,10,149.38,1493.8,160
547fd8b9-a873-47f8-9c82-37a4c7db0728,2026-05-17 14:31:23.643018,SKU-000192,DEP-001,LOT-7F5D3AE1,Saída,Consumo,22,230.16,5063.52,829
09e959d7-872b-4582-84ac-27b146a8578f,2026-05-17 14:31:23.643018,SKU-000193,DEP-001,LOT-02D50423,Saída,Consumo,29,70.27,2037.83,834
8bf139a0-8060-4a11-aa87-ead61d2d0db4,2026-05-17 14:31:23.643018,SKU-000194,DEP-001,LOT-2D757796,Saída,Consumo,20,24.49,489.8,1187
0dcdfcb9-c894-4fa1-8aa0-7e8278536bd9,2026-05-17 14:31:23.643018,SKU-000195,DEP-001,LOT-BBBC7F86,Saída,Consumo,49,131.37,6437.13,1115
d7fbec45-9e6d-4518-87d4-c4badd1012bb,2026-05-17 14:31:23.643018,SKU-000196,DEP-001,LOT-17B84939,Saída,Consumo,52,282.84,14707.68,303
e6363a63-6440-41f0-988c-6fe386b934cf,2026-05-17 14:31:23.643018,SKU-000197,DEP-001,LOT-037ACF5E,Saída,Consumo,44,102.48,4509.12,533
d6482f16-e2e4-4ac6-aba2-daba6f1f9845,2026-05-17 14:31:23.643018,SKU-000198,DEP-001,LOT-C2936B04,Saída,Consumo,2,1353.23,2706.46,6
add22aaa-97c4-4495-a751-610078121d27,2026-05-17 14:31:23.643018,SKU-000199,DEP-001,LOT-C7B74794,Saída,Consumo,26,137.86,3584.36,1040
13882f8e-c443-4d2d-802a-22eb9bce8a4a,2026-05-17 14:31:23.643018,SKU-000200,DEP-001,LOT-BFF6070C,Saída,Consumo,19,243.15,4619.85,972
3d7e2440-85f6-436f-82dc-d10af7e331f9,2026-05-18 14:31:23.643018,SKU-000011,DEP-001,LOT-F8FE7539,Baixa,Rejeição Qualidade,1759,118.06,207667.54,0
de684aa3-436f-4f2f-890c-3184030574bd,2026-05-18 14:31:23.643018,SKU-000040,DEP-001,LOT-E23635B6,Entrada,Liberação Quarentena,714,111.06,79296.84,1108
24cc0ce9-f569-4655-b59b-4dfd6f735409,2026-05-18 14:31:23.643018,SKU-000051,DEP-001,LOT-7A96E6BE,Entrada,Liberação Quarentena,849,56.57,48027.93,868
eb1066a0-a70e-4985-88c8-09d91791ec12,2026-05-18 14:31:23.643018,SKU-000068,DEP-001,LOT-FB59AF94,Entrada,Liberação Quarentena,9829,37.41,367702.89,9829
c405c441-2b53-40a7-9a9f-7edaffa75e54,2026-05-18 14:31:23.643018,SKU-000148,DEP-001,LOT-56930FC5,Entrada,Liberação Quarentena,11048,23.53,259959.44,20287
98d077a1-89d0-43b4-8163-319af2270f40,2026-05-18 14:31:23.643018,SKU-000179,DEP-001,LOT-3ED2EE14,Entrada,Liberação Quarentena,968,26.03,25197.04,1613
a4905872-5a1b-443c-aea4-b2436d3ac71e,2026-05-18 14:31:23.643018,SKU-000071,DEP-001,LOT-520AF4F0,Entrada,Recebimento,473,78.87,37305.51,473
909ec486-af5e-4ed9-acd6-7cef866183a4,2026-05-18 14:31:23.643018,SKU-000084,DEP-001,LOT-EDC72055,Entrada,Recebimento,9573,25.16,240856.68,9573
68a7eb51-2968-444e-a0bc-9ed13d2e40b3,2026-05-18 14:31:23.643018,SKU-000108,DEP-001,LOT-74CA4DBF,Entrada,Recebimento,2447,257.91,631105.77,2447
ef3932bb-71e5-42c8-948c-ac553f82b5dd,2026-05-18 14:31:23.643018,SKU-000099,DEP-001,LOT-9E173ED8,Entrada,Recebimento,436,541.27,235993.72,436
7bbbb242-87c6-4ec4-a0d7-6d2863e3f846,2026-05-18 14:31:23.643018,SKU-000187,DEP-001,LOT-985046DE,Entrada,Recebimento,1465,138.06,202257.9,1465
64807f3c-c467-4fd5-adf2-d5d81f3a5505,2026-05-18 14:31:23.643018,SKU-000162,DEP-001,LOT-27C16432,Entrada,Recebimento,233,84.25,19630.25,233
249b62b9-aec5-4f31-bb52-fa0e9fdc259b,2026-05-18 14:31:23.643018,SKU-000001,DEP-001,LOT-F3E497E3,Saída,Consumo,17,433.38,7367.46,614
7ad1be8d-f52c-45de-85a4-435dd4b81eb1,2026-05-18 14:31:23.643018,SKU-000002,DEP-001,LOT-F073FEC5,Saída,Consumo,19,47.45,901.55,179
6b7fc458-58de-48bd-ba32-b64c966b177f,2026-05-18 14:31:23.643018,SKU-000003,DEP-001,LOT-9C799877,Saída,Consumo,8,86.54,692.32,302
9a4a58f5-1873-4671-99b7-7194e4390417,2026-05-18 14:31:23.643018,SKU-000004,DEP-001,LOT-D99612A9,Saída,Consumo,12,100.37,1204.44,695
51053a24-81de-449a-ac32-8a66908053a2,2026-05-18 14:31:23.643018,SKU-000005,DEP-001,LOT-0CFD2C85,Saída,Consumo,330,7.32,2415.6,3443
1a7c0f6f-e73b-40f8-ad66-1ecfc02e0e93,2026-05-18 14:31:23.643018,SKU-000006,DEP-001,LOT-B9AE81B7,Saída,Consumo,9,728.67,6558.03,146
18636e8d-5dd8-4b3d-bc32-2ebf02df5dc8,2026-05-18 14:31:23.643018,SKU-000007,DEP-001,LOT-7B862BBC,Saída,Consumo,330,23.34,7702.2,4267
43579931-1ad7-4c3b-a002-0839d3f406e5,2026-05-18 14:31:23.643018,SKU-000008,DEP-001,LOT-EF86B0A2,Saída,Consumo,297,17.68,5250.96,180
0bb41610-46e7-4aa6-b988-5dc8be470d2a,2026-05-18 14:31:23.643018,SKU-000012,DEP-001,LOT-104175BF,Saída,Consumo,2,194.58,389.16,33
4232009e-ca81-4b3c-a4a8-4c819599103b,2026-05-18 14:31:23.643018,SKU-000013,DEP-001,LOT-50210C57,Saída,Consumo,43,225.06,9677.58,599
e5a0ef6a-1d8f-47b7-8856-25f74d1bef9d,2026-05-18 14:31:23.643018,SKU-000014,DEP-001,LOT-4E0848CF,Saída,Consumo,15,67.48,1012.2,503
ab22b21b-70fc-4114-afee-08102de3cdef,2026-05-18 14:31:23.643018,SKU-000015,DEP-001,LOT-79E63E64,Saída,Consumo,12,109.37,1312.44,679
3c62c772-bb0b-400d-9f7a-23c58c1a9c1e,2026-05-18 14:31:23.643018,SKU-000016,DEP-001,LOT-79FACBEE,Saída,Consumo,1,1581.89,1581.89,29
fc2c0196-4c8c-492f-bc58-056d8b2be1e1,2026-05-18 14:31:23.643018,SKU-000017,DEP-001,LOT-A1BB8EB4,Saída,Consumo,71,6.76,479.96,332
34ac17c4-0f5d-4e6a-8707-52ad9d3f1cb7,2026-05-18 14:31:23.643018,SKU-000019,DEP-001,LOT-BCF300DB,Saída,Consumo,93,48.88,4545.84,1258
193fbb5f-0153-4adf-bcaf-ae1830001fc9,2026-05-18 14:31:23.643018,SKU-000020,DEP-001,LOT-AE6A799A,Saída,Consumo,13,517.7,6730.1,96
26361b7c-a1ed-4004-ba5e-ea264c03216f,2026-05-18 14:31:23.643018,SKU-000021,DEP-001,LOT-77130170,Saída,Consumo,1,2135.66,2135.66,15
e535b88a-4b3a-48a5-a870-c0a25694e0a0,2026-05-18 14:31:23.643018,SKU-000022,DEP-001,LOT-97EC879C,Saída,Consumo,13,93.1,1210.3,262
06287443-59e5-4a18-9f48-8d9e2655a6d6,2026-05-18 14:31:23.643018,SKU-000023,DEP-001,LOT-2EF3E5E5,Saída,Consumo,1,716.21,716.21,54
8f11417e-5de7-4270-8bf7-beee008c587d,2026-05-18 14:31:23.643018,SKU-000024,DEP-001,LOT-37F14F1D,Saída,Consumo,1,344.24,344.24,27
6ba95f7e-74b6-49d0-bf3c-fdb5da92b757,2026-05-18 14:31:23.643018,SKU-000025,DEP-001,LOT-26EBAC2E,Saída,Consumo,3,577.32,1731.96,21
458d380b-252e-4d7a-8d9b-6a26e183210d,2026-05-18 14:31:23.643018,SKU-000026,DEP-001,LOT-1CEC77C8,Saída,Consumo,38,258.36,9817.68,1147
24af88b1-ead3-40c4-ba72-cdf3e8f92a2e,2026-05-18 14:31:23.643018,SKU-000027,DEP-001,LOT-6AF7A7AA,Saída,Consumo,64,479.81,30707.84,3100
953a30c3-2129-40e6-b6b1-9d13a2f4379c,2026-05-18 14:31:23.643018,SKU-000028,DEP-001,LOT-1EF0E003,Saída,Consumo,13,247.66,3219.58,946
49f7ee52-eac6-49e5-838a-973c0580eb53,2026-05-18 14:31:23.643018,SKU-000029,DEP-001,LOT-088E1BC5,Saída,Consumo,15,30.91,463.65,108
66cf4108-d065-41f3-810f-2cf04bed5ec6,2026-05-18 14:31:23.643018,SKU-000030,DEP-001,LOT-49E63371,Saída,Consumo,1,2995.01,2995.01,22
658cd2fc-c943-4d4c-ab6b-1db9a4dd6cda,2026-05-18 14:31:23.643018,SKU-000031,DEP-001,LOT-BADB0D6E,Saída,Consumo,2,1056.09,2112.18,30
95724a11-e16c-4512-b648-823ad9fc4c85,2026-05-18 14:31:23.643018,SKU-000032,DEP-001,LOT-52F01189,Saída,Consumo,63,63.91,4026.33,1841
6c8ba499-e792-40f0-8d5f-a66fe62b4893,2026-05-18 14:31:23.643018,SKU-000033,DEP-001,LOT-707F2071,Saída,Consumo,13,189.25,2460.25,223
fa9be8fb-1d2e-4793-8ecf-61150578dc16,2026-05-18 14:31:23.643018,SKU-000034,DEP-001,LOT-42A6F03B,Saída,Consumo,34,233.59,7942.06,1413
990e64e5-052c-4480-9d19-4653af1c8496,2026-05-18 14:31:23.643018,SKU-000035,DEP-001,LOT-B8B90D53,Saída,Consumo,73,26.24,1915.52,1445
6fd53cba-2514-4295-9288-14b8e7ddd47e,2026-05-18 14:31:23.643018,SKU-000035,DEP-001,LOT-F94CED0A,Saída,Consumo,143,26.24,3752.32,1445
83a21aca-3afb-453b-9719-4085a74a88cd,2026-05-18 14:31:23.643018,SKU-000036,DEP-001,LOT-3C7818E3,Saída,Consumo,26,26.7,694.2,918
da015e30-46c4-4085-b711-9d9c6d8a29d5,2026-05-18 14:31:23.643018,SKU-000037,DEP-001,LOT-C03F23A2,Saída,Consumo,23,120.15,2763.45,170
9ca5c990-ee1f-47eb-b898-12f8eded1210,2026-05-18 14:31:23.643018,SKU-000039,DEP-001,LOT-A155F07D,Saída,Consumo,1,1338.77,1338.77,23
e1eeba0b-447f-4a45-a251-2ab5592497fb,2026-05-18 14:31:23.643018,SKU-000040,DEP-001,LOT-E23635B6,Saída,Consumo,15,111.06,1665.9,1093
478aefa7-a784-4c9c-b60b-faf02cf74bee,2026-05-18 14:31:23.643018,SKU-000041,DEP-001,LOT-66ECE9D5,Saída,Consumo,130,22.42,2914.6,3672
7b96d045-fcd6-438b-ba43-7077a47218c3,2026-05-18 14:31:23.643018,SKU-000042,DEP-001,LOT-F1858EF7,Saída,Consumo,49,196.86,9646.14,759
8c446c4a-b3dd-4498-8359-6ef763abcf85,2026-05-18 14:31:23.643018,SKU-000043,DEP-001,LOT-AEE71275,Saída,Consumo,93,457.57,42554.01,13
9e5f5304-7654-4924-93c4-1c15005d5293,2026-05-18 14:31:23.643018,SKU-000044,DEP-001,LOT-925CF298,Saída,Consumo,13,85.75,1114.75,460
cc8a7663-105b-4e87-b5ed-23c6ecf971b6,2026-05-18 14:31:23.643018,SKU-000046,DEP-001,LOT-46D3C228,Saída,Consumo,8,448.99,3591.92,12
a5cee13b-f866-4aef-bf2a-21231a2ed16a,2026-05-18 14:31:23.643018,SKU-000047,DEP-001,LOT-F1785EAC,Saída,Consumo,26,211.02,5486.52,598
89979a52-8eeb-4a10-a2d7-b7a606332955,2026-05-18 14:31:23.643018,SKU-000048,DEP-001,LOT-A733336F,Saída,Consumo,16,206.18,3298.88,62
e022cedc-e1aa-4959-bba6-c46f6e3169b6,2026-05-18 14:31:23.643018,SKU-000049,DEP-001,LOT-B585DD73,Saída,Consumo,20,177.83,3556.6,334
435ac3b0-0d15-4a79-890f-16b9ac61dc1a,2026-05-18 14:31:23.643018,SKU-000050,DEP-001,LOT-8404CF29,Saída,Consumo,57,480.78,27404.46,1025
3477417a-1bc0-4025-92e6-37858d898860,2026-05-18 14:31:23.643018,SKU-000051,DEP-001,LOT-7A96E6BE,Saída,Consumo,17,56.57,961.69,851
fdb00a12-3b53-4e5c-8f6c-1fc407111287,2026-05-18 14:31:23.643018,SKU-000053,DEP-001,LOT-7C259546,Saída,Consumo,27,176.87,4775.49,915
745a25b5-3709-4e63-8463-4bc6070771a9,2026-05-18 14:31:23.643018,SKU-000054,DEP-001,LOT-640C53FB,Saída,Consumo,113,224.96,25420.48,1691
217a518e-8be5-41fb-87fa-9a459e76d05f,2026-05-18 14:31:23.643018,SKU-000055,DEP-001,LOT-2F0B5487,Saída,Consumo,28,165.93,4646.04,64
14504020-a607-4a94-96e8-ec6ed5dd616b,2026-05-18 14:31:23.643018,SKU-000056,DEP-001,LOT-558E9D5C,Saída,Consumo,23,203.1,4671.3,836
1565c8eb-5d91-4dcd-9d7e-aea023a986a6,2026-05-18 14:31:23.643018,SKU-000057,DEP-001,LOT-9AF9E0A0,Saída,Consumo,70,2.13,149.1,412
